Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ma,ma,give,"McEntee, John and McKenzie, Pearl",give it to me,excl,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,manggi-manggi-,maŋkimaŋki,happy,"McEntee, John and McKenzie, Pearl","to be happy, glad",v,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,madylyu-,macʎu,swell,"McEntee, John and McKenzie, Pearl","to swell up, become swollen",v,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mardrl-apa,maʈɭ-apa,small,"McEntee, John and McKenzie, Pearl",little ones,Adj,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marni,maɳi,husband,"McEntee, John and McKenzie, Pearl",husband,N,-30.83714135,139.1215397,*marni,Northern-Thura-Yura,man (husband),
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marngi-,maɹŋi,swim,"McEntee, John and McKenzie, Pearl",to swim,Vi,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marnrdaka,maɳʈaka,belly,"McEntee, John and McKenzie, Pearl",stomach,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marnrni,maɳɳi,fat (n),"McEntee, John and McKenzie, Pearl",fat,N,-30.83714135,139.1215397,*marna,Thura-Yura,fat,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marnrni thata,maɳɳi t̪ata,fat (n),"McEntee, John and McKenzie, Pearl","fat, grease",N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marnrni-marnrni-Ri-,maɳɳimaɳɳiɹi,fat (n),"McEntee, John and McKenzie, Pearl",to be fat,v,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mata-mata,mata-mata,big,"McEntee, John and McKenzie, Pearl","big, fat, stout",N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mata-ni-,matani,thick,"McEntee, John and McKenzie, Pearl",to be thick,Vi,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mataka,mataka,knee,"McEntee, John and McKenzie, Pearl",knee,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mand-awi,mant-awi,foot,"McEntee, John and McKenzie, Pearl",foot,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,madhlh-apa,mat̪l̪-apa,boy,"McEntee, John and McKenzie, Pearl","young boys who run with the ""madhlhi"" at a ""marlkara""",N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mamba,mampa,knee,"McEntee, John and McKenzie, Pearl",knee,N,-30.83714135,139.1215397,*mampa,Core-Thura-Yura,knee,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mambarna,mampaɳa,boy,"McEntee, John and McKenzie, Pearl",boy,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mayi,maji,vegetable food,"McEntee, John and McKenzie, Pearl",food (vegetable),N,-30.83714135,139.1215397,*mayi,Pama-Nyungan,vegetable food,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mayi athapa,maji at̪apa,digging stick,"McEntee, John and McKenzie, Pearl",small digging stick,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mayi varlka,maji vaɭka,throat,"McEntee, John and McKenzie, Pearl",esophagus,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,maRa,maɹa,hand,"McEntee, John and McKenzie, Pearl",hand,N,-30.83714135,139.1215397,*mara,Pama-Nyungan,hand,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,maRu-maRu-,maɹumaɹu,itch,"McEntee, John and McKenzie, Pearl","to be tickled, touched",Vi,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,malypa-malypa-,maʎpamaʎpa,dance (v),"McEntee, John and McKenzie, Pearl","to dance around (as during ""marlkara"")",v,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marlu,maɭu,kangaroo,"McEntee, John and McKenzie, Pearl",kangaroo (mythical),N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,marlrda,maɭʈa,cheek,"McEntee, John and McKenzie, Pearl",cheek,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,malaka,malaka,string bag,"McEntee, John and McKenzie, Pearl",string bag,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mika,mika,bat,"McEntee, John and McKenzie, Pearl",bat (general term),N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mingga,miŋka,"painful, sore","McEntee, John and McKenzie, Pearl",sore,Adj,-30.83714135,139.1215397,*miŋka,N/A,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mingga-ni-,miŋkani,"painful, sore","McEntee, John and McKenzie, Pearl",to be sore,Vi,-30.83714135,139.1215397,*miŋka,N/A,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mityi,mici,name,"McEntee, John and McKenzie, Pearl",name,N,-30.83714135,139.1215397,*mityi,core-Thura-Yura,name,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,minya,miɲa,dew,"McEntee, John and McKenzie, Pearl",dew,N,-30.83714135,139.1215397,*miña,N/A,what,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mita,mita,spouse,"McEntee, John and McKenzie, Pearl",mate,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mina,mina,eye,"McEntee, John and McKenzie, Pearl",eye,N,-30.83714135,139.1215397,*mii-na,Thura-Yura,eye,status of geminate (perhaps *minna)? [CB]
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,min-aka,min-aka,eye,"McEntee, John and McKenzie, Pearl","eye, pupil",N,-30.83714135,139.1215397,*kalkirri,Yolŋu,fall down,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mina umaka,mina umaka,blind,"McEntee, John and McKenzie, Pearl",blind,Adj,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mimi vunydyu,mimi vuɲcu,beard,"McEntee, John and McKenzie, Pearl",mustache,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,miya,mija,sleep,"McEntee, John and McKenzie, Pearl",sleep,Vi,-30.83714135,139.1215397,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,migunyen,miguɲen,know,Allen and Lane,know (past tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,migunyangan,miguɲangan,know,Allen and Lane,know (perfect tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,migunyangala,miguɲangala,know,Allen and Lane,know (future tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,milung,milung,milk,Allen and Lane,milk,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,minjei,mincei,laugh,Allen and Lane,laugh,V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,minjeini,minceini,laugh,Allen and Lane,laugh (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,minjeian,minceian,laugh,Allen and Lane,laugh (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,minjeila,minceila,laugh,Allen and Lane,laugh (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,minyung,miɲung,how?,Allen and Lane,how,Adv,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,minyung,miɲung,what?,Allen and Lane,what,Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mobi,mobi,blind,Allen and Lane,blind,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mobo,mobo,tomorrow,Allen and Lane,tomorrow,Adv,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mobobo,mobobo,yesterday,Allen and Lane,yesterday,Adv,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,moburra,mobura,back,Allen and Lane,back (spine),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mohn,mohn,belly,Allen and Lane,belly,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,molumm,molumm,son,Allen and Lane,"male child, boy",N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mongerra,mongera,kidney,Allen and Lane,kidneys,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,moro,moɹo,nose,Allen and Lane,nose,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,morogaia,moɹogaia,drown,Allen and Lane,drown (nosedive),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,morogaiani,moɹogaiani,drown,Allen and Lane,drown (past tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,morogaianian,moɹogaianian,drown,Allen and Lane,drown (future tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,morogaiala,moɹogaiala,drown,Allen and Lane,drown (future tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mugerra,mugera,thunder,Allen and Lane,thunder,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mul,mul,short,Allen and Lane,short,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mulei,mulei,hill,Allen and Lane,hill,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mulli,mulli,that,Allen and Lane,that,D,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,gilli,gilli,that,Allen and Lane,that,D,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,mummeri,mummeɹi,alive,Allen and Lane,alive,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,muni,muni,kangaroo,Allen and Lane,kangaroo,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,munmul,munmul,slow,Allen and Lane,slow,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,munndulgumm,munndulgumm,Death adder,Allen and Lane,snake (death adder),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,munnjur,munncuɹ,mosquito,Allen and Lane,mosquito,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,munwull,munwull,slowly,Allen and Lane,slowly,Adv,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,murun,muɹun,Emu,Allen and Lane,emu,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,muyum,mujum,son,Allen and Lane,son,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nabun,nabun,shoot,Allen and Lane,shoot (throw),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nabuni,nabuni,shoot,Allen and Lane,shoot (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nabunian,nabunian,shoot,Allen and Lane,shoot (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nabala,nabala,shoot,Allen and Lane,shoot (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nan,nan,who,Allen and Lane,who,Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nanang,nanang,older sister,Allen and Lane,elder sister,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nanda,nanda,lake,Allen and Lane,lake (also lagoon swamp),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,narjumm,naɹcumm,weak,Allen and Lane,weak,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neubung,neubung,husband,Allen and Lane,husband,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neubungunn,neubungunn,wife,Allen and Lane,wife,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neule,neule,3sg,Allen and Lane,3rd person singular masculine nominative (he),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neulegunn,neulegunn,3sg,Allen and Lane,3rd person singular femenine nominative (she),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neulegunna,neulegunna,3sg,Allen and Lane,3rd person singular femenine genitive (hers),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neulegunni,neulegunni,3sg,Allen and Lane,3rd person singular femenine accusative (her),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neulonga,neulonga,3sg,Allen and Lane,3rd person singular masculine genitive (his),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neulongi,neulongi,3sg,Allen and Lane,3rd person singular masculine accusative (him),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neumbinne,neumbinne,emit smell,Allen and Lane,smell,Vi,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neumbinnen,neumbinnen,emit smell,Allen and Lane,smell (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neumbinnian,neumbinnian,emit smell,Allen and Lane,smell (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,neumbila,neumbila,emit smell,Allen and Lane,smell (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nga,ŋa,also,Allen and Lane,also,part,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngaio,ŋaio,1sg,Allen and Lane,1st person singular nominative (I),Pro,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngarraghai,ŋaraɣai,pregnant,Allen and Lane,pregnant,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngarri,ŋari,name,Allen and Lane,name,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngarrima,ŋarima,name,Allen and Lane,name,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngarrimani,ŋarimani,name,Allen and Lane,name (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngarrimian,ŋarimian,name,Allen and Lane,name (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngarrimala,ŋarimala,name,Allen and Lane,name (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngaugai,ŋaugai,south,Allen and Lane,south,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngaurai,ŋauɹai,speak,Allen and Lane,speak,V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngauraien,ŋauɹaien,speak,Allen and Lane,speak (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngauraiangan,ŋauɹaiaŋan,speak,Allen and Lane,speak (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngauraiangala,ŋauɹaiaŋala,speak,Allen and Lane,speak (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngaurul,ŋauɹul,Possum,Allen and Lane,opossum (grey female),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngauuin,ŋauːin,thirsty,Allen and Lane,thirsty,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngiri,ŋiɹi,forehead,Allen and Lane,forehead,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngoro,ŋoɹo,person's shadow,Allen and Lane,shadow (of human being),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngorui,ŋoɹui,cave,Allen and Lane,cave,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngorung,ŋoɹuŋ,sky,Allen and Lane,sky,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nguma,ŋuma,breast,Allen and Lane,breast (also woman's milk),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngumbin,ŋumbin,house,Allen and Lane,house,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngun,ŋun,hot,Allen and Lane,hot,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngunun,ŋunun,sleep,Allen and Lane,sleep,Vi,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nguram,ŋuɹam,sleep,Allen and Lane,sleep,Vi,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nguramen,ŋuɹamen,sleep,Allen and Lane,sleep (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nguramian,ŋuɹamian,sleep,Allen and Lane,sleep (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nguramengala,ŋuɹameŋala,sleep,Allen and Lane,sleep (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ngurun,ŋuɹun,dingo,Allen and Lane,dingo,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nima,nima,squeeze,Allen and Lane,squeeze,V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nimani,nimani,squeeze,Allen and Lane,squeeze (past tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nimian,nimian,squeeze,Allen and Lane,squeeze (perfect tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nimala,nimala,squeeze,Allen and Lane,squeeze (future tense),V,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nindun,nindun,ashes,Allen and Lane,cinders,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,noala,noala,thin,Allen and Lane,lean,Adj,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,noalen,noalen,thin,Allen and Lane,lean (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,noalian,noalian,thin,Allen and Lane,lean (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,noalala,noalala,thin,Allen and Lane,lean (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,noangbil,noaŋbil,bird,Allen and Lane,bird,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyani,ɲani,see,Allen and Lane,see (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyayan,ɲajan,see,Allen and Lane,see (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyaala,ɲaːla,see,Allen and Lane,see (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyajungoro,ɲacuŋoɹo,pelican,Allen and Lane,pelican (child's nickname for) (got my grandfather),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyumbar,ɲumbaɹ,show,Allen and Lane,show (or guide),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyumbarni,ɲumbaɳi,show,Allen and Lane,show (past tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyumbarlian,ɲumbaɭian,show,Allen and Lane,show (perfect tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyumbunjala,ɲumbuncala,show,Allen and Lane,show (future tense),v,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyunga,ɲuŋa,sun,Allen and Lane,sun,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyungai,ɲuŋai,day,Allen and Lane,day (suntime),N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,nyungul,ɲuŋul,sweat,Allen and Lane,sweat,N,-28.4374,153.301,,,,
Yugambeh,Bandjalangic,Pama-Nyungan,yub,yugu1249,E17,16,Yugambeh,ondirei,ondiɹei,night,Allen and Lane,night (rest time),N,-28.4374,153.301,,,,
