Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Burarra,Maningrida,,bvr,bura1267,N191*,1143,Burarra,-neyka,-nejka,left hand,"Glasglow, Kathleen and Gladgow, David",left hand,N; descr.,-12.02334685,134.7195148,,,,
Burarra,Maningrida,,bvr,bura1267,N191*,1143,Burarra,jornaga,ɟoɳaga,bathe,"Glasglow, Kathleen and Gladgow, David",bathe,Vt,-12.02334685,134.7195148,,,,
Burarra,Maningrida,,bvr,bura1267,N191*,1143,Burarra,da,da,spear,"Glasglow, Kathleen and Gladgow, David",spear,Vt,-12.02334685,134.7195148,,,,
Burarra,Maningrida,,bvr,bura1267,N191*,1143,Burarra,marnja,maɳɟa,squeeze,"Glasglow, Kathleen and Gladgow, David",squeeze,Vt,-12.02334685,134.7195148,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,arkurdinyi,aɹkuʈiɲi,yellow,"McEntee, John and McKenzie, Pearl",yellow,N,-30.83714135,139.1215397,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,arndanyu,aɳɖaɲu,mouse,"Blevins, Juliette",mouse,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,arnmanu,aɳmanu,person,"Blevins, Juliette",man,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,citu,citu,navel,"Blevins, Juliette","belly button, navel",N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,innga,inŋa,dead,"Blevins, Juliette",dead,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,mambu,mambu,bone,"Blevins, Juliette",bone,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,mutha,mut̪a,nose,"Blevins, Juliette",nose,N,-27.42523643,114.2680442,*mulha,Paman-Nyungan,nose,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,ngana,ŋana,who,"Blevins, Juliette",who,Pro,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,nhaa,n̪aː,what?,"Blevins, Juliette",what,Pro,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,nhurndi,n̪uɳɖi,tail,"Blevins, Juliette",tail,N,-27.42523643,114.2680442,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ina-,ina,count,"McEntee, John and McKenzie, Pearl",to count,V,-30.83714135,139.1215397,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,pididi,pididi,shoulder,"Blevins, Juliette",shoulder,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,wabagu,wabagu,eaglehawk,"Blevins, Juliette",eaglehawk,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,warla,waɭa,head,"Blevins, Juliette",head,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,wicka,wicka,fish,"Blevins, Juliette",fish (generic),N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,wilidi,wilidi,white,"Blevins, Juliette",white,N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,wur'a,wuɹʔa,rock,"Blevins, Juliette","rock, stone",N,-27.42523643,114.2680442,,,,
Nhanda,Kartu,Pama-Nyungan,nha,nhan1238,W14,497,Nhanta,wur'ada,wuɹʔada,black,"Blevins, Juliette",black,N,-27.42523643,114.2680442,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ira,iɾa,tooth,"McEntee, John and McKenzie, Pearl",teeth,N,-30.83714135,139.1215397,*yira,Northern-Thura-Yura,tooth,
Dharumbal,Maric,Pama-Nyungan,xgm,dhar1248,E84*,1102,Dharumbal,manam,manam,hair of head,,hair,N,-23.05169278,150.4004615,,,,
Dharumbal,Maric,Pama-Nyungan,xgm,dhar1248,E84*,1102,Dharumbal,ngarhi,ŋaɹhi,hair of head,,hair,N,-23.05169278,150.4004615,,,,
Dharumbal,Maric,Pama-Nyungan,xgm,dhar1248,E84*,1102,Dharumbal,gam,kam,hair of head,,hair,N,-23.05169278,150.4004615,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ngaRa,ŋaɹa,lung,"McEntee, John and McKenzie, Pearl",lungs,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ngupi,ŋupi,dark,"McEntee, John and McKenzie, Pearl",dark,N,-30.83714135,139.1215397,,,,
Dharumbal,Maric,Pama-Nyungan,xgm,dhar1248,E84*,1102,Dharumbal,gawula,kawula,boy,,young man,N,-23.05169278,150.4004615,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,vaka,vaka,tobacco,"McEntee, John and McKenzie, Pearl",tobacco,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,maku,maku,foot,"McEntee, John and McKenzie, Pearl",foot (end),N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,maRa-,maɹa,crawl,"McEntee, John and McKenzie, Pearl",to crawl,Vi,-30.83714135,139.1215397,*mara,Pama-Nyungan,hand,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,mirra-,mira,scratch,"McEntee, John and McKenzie, Pearl",to scratch,v,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,milyaRu,miʎaɹu,wind,"McEntee, John and McKenzie, Pearl",wind,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,yapa-,japa,drink,"McEntee, John and McKenzie, Pearl",to drink,v,-30.83714135,139.1215397,*THapa,Thura-Yura,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,yaliwarrunha,jaliwarun̪a,yellow,"McEntee, John and McKenzie, Pearl","yellow, brown",N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,wartath-irnga,waʈat̪-iɹŋa,south,"McEntee, John and McKenzie, Pearl",south,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,wadla,watla,grinding stone,"McEntee, John and McKenzie, Pearl",grindstone,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,warlrda,waɭʈa,hot,"McEntee, John and McKenzie, Pearl",hot,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,wikura,wikuɾa,path,"McEntee, John and McKenzie, Pearl","path, track",N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,witha,wit̪a,light,"McEntee, John and McKenzie, Pearl",light,N,-30.83714135,139.1215397,,,,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,wiRuku-t,wiɹuku-t,blow,"McEntee, John and McKenzie, Pearl",to blow,v,-30.83714135,139.1215397,,,,
Wardaman,,,wrr,ward1246,N35,201,Wardaman,jabarlng,capaɭŋ,frog,Francesca Merlan,(1) frog,N,-15.5306437,131.8788657,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,ba:l,paːl,angry,"Kite, Suzanne; Wurm, Stephen","(Adj) wild, angry",Adj,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,be:ŋa,peːŋa,hear,"Kite, Suzanne; Wurm, Stephen","hear, listen to",V,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,bowaŋbi,powaŋpi,feather,"Kite, Suzanne; Wurm, Stephen",feather,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,buranbaye,puɹanpaje,west,"Kite, Suzanne; Wurm, Stephen",west,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,dambur,tampuɹ,mouth,"Kite, Suzanne; Wurm, Stephen","mouth, lip",N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,dawerir,taweɹiɹ,kidney,"Kite, Suzanne; Wurm, Stephen",kidney,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,doyi,toji,stone,"Kite, Suzanne; Wurm, Stephen","stone, rock",N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,durari,tuɹaɹi,eel,"Kite, Suzanne; Wurm, Stephen",eel,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,djadja,caca,older brother,"Kite, Suzanne; Wurm, Stephen",brother (elder),N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,yiyem,jijem,forehead,"Kite, Suzanne; Wurm, Stephen",forehead,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,ŋiyarr,ŋijar,cold,"Kite, Suzanne; Wurm, Stephen",(Adj) cold,Adj,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,ŋo:,ŋoː,night,"Kite, Suzanne; Wurm, Stephen",night,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,ŋuweŋ,ŋuweŋ,mother,"Kite, Suzanne; Wurm, Stephen",mother (classificatory),N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,njun,ɲun,ashes,"Kite, Suzanne; Wurm, Stephen",ashes,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,ŋurume,ŋuɹume,hide it,"Kite, Suzanne; Wurm, Stephen","hide something, hide (self)",Vti,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,gaŋ,kaŋ,hand,"Kite, Suzanne; Wurm, Stephen",hand,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,nimŋa,nimŋa,scratch,"Kite, Suzanne; Wurm, Stephen",scratch,V,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,miyarr,mijar,black,"Kite, Suzanne; Wurm, Stephen",black,Adj,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,goromda,koɹomta,three,"Kite, Suzanne; Wurm, Stephen",three,Num,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,gumari,kumaɹi,shield,"Kite, Suzanne; Wurm, Stephen",shield,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,gunundjin,kununcin,east,"Kite, Suzanne; Wurm, Stephen",east,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,guyiŋ,kujiŋ,red,"Kite, Suzanne; Wurm, Stephen",(Adj) red,Adj,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,guyum,kujum,camp,"Kite, Suzanne; Wurm, Stephen",camp,N,-25.3987,152.345,,,,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,mara,maɹa,lightning,"Kite, Suzanne; Wurm, Stephen",lightning,N,-25.3987,152.345,,,,
Bidyara-Gungabula,Maric,Pama-Nyungan,bym,bidy1243,"E37, E35",1181,Bidjara-Gungabula,bura,puɹa,"climb up, ascend","Breen, Gavan",to go up,V,-25.5430434,147.8355733,,,,
Bidyara-Gungabula,Maric,Pama-Nyungan,bym,bidy1243,"E37, E35",1181,Bidjara-Gungabula,bigiyi,pikiji,dream (intr),"Breen, Gavan",(v) to dream,V,-25.5430434,147.8355733,,,,
Bidyara-Gungabula,Maric,Pama-Nyungan,bym,bidy1243,"E37, E35",1181,Bidjara-Gungabula,bunggard barda (?),puŋkaʈ paʈa,hot,"Breen, Gavan",to be warm,Adj,-25.5430434,147.8355733,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,mamarturra,mamaʈura,thumb,"Peile, Fr Antony R.",thumb,nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,milpinypa,milpiɲpa,fingernail,"Peile, Fr Antony R.",finger-nail,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,milytji,miʎci,fingernail,"Peile, Fr Antony R.",finger-nail,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,ngannya,ŋanɲa,fingernail,"Peile, Fr Antony R.",finger-nail,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,ngapulya-ngapulya,ŋapuʎa-ŋapuʎa,child,"Peile, Fr Antony R.",child,nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,ngarliwiri,ŋaɭiwiɹi,wing,"Peile, Fr Antony R.",wing(s),nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,nyarlpi,ɲaɭpi,wing,"Peile, Fr Antony R.",wing,nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,nyarntu,ɲaɳtu,child,"Peile, Fr Antony R.",child,nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,patarla,pataɭa,light,"Peile, Fr Antony R.",light,nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lamparnpa pilpurta,lampaɳpa pilpuʈa,pimple,"Peile, Fr Antony R.",pimple,nom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kipilypa,kipiʎpa,faeces,"Peile, Fr Antony R.",shit,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kurlpa,kuɭpa,fog,"Peile, Fr Antony R.",fog,nom,-20.51538798,128.041832,,,,
Mbabaram,Paman,Pama-Nyungan,vmb,mbab1239,Y115,661,Mbabaram,nyɔ́:lmbu,ɲɔ́ːlmpu,child,RMW Dixon,child,"N, Adj?",-17.21059785,144.6573105,,,,
Mbabaram,Paman,Pama-Nyungan,vmb,mbab1239,Y115,661,Mbabaram,anmɨn,anmɨn,tomorrow,RMW Dixon,tomorrow,Adv,-17.21059785,144.6573105,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,wari,waɹi,mouth,"Dixon, R.M.W",mouth (of human or animal),N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,nyabil,ɲapil,tongue,"Dixon, R.M.W",tongue,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,jalnggulay,calŋkulaj,tongue,"Dixon, R.M.W",tongue,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,ngunyangil,ŋuɲaŋil,tooth,"Dixon, R.M.W",tooth,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,binda,pinta,shoulder,"Dixon, R.M.W",shoulder,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,mun.gul,munkul,elbow,"Dixon, R.M.W",elbow,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,gargal,kaɹkal,elbow,"Dixon, R.M.W",elbow,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,bawuu,pawuː,back,"Dixon, R.M.W","back, backbone",N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,juja,cuca,back,"Dixon, R.M.W","back, backbone",N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,bala,pala,shin,"Dixon, R.M.W",shin,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,jiba,cipa,liver,"Dixon, R.M.W",liver,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,waguja,wakuca,person,"Dixon, R.M.W",man,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,bulanybay,pulaɲpaj,person,"Dixon, R.M.W",man,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,daman,taman,child,"Dixon, R.M.W",child (possibly eldest),N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,manggum,maŋkum,frog,"Dixon, R.M.W",frog (generic classifier),N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,bulu,pulu,rotten,"Dixon, R.M.W","stinking, rotten, dead","Adj, N",-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,gundum,kuntum,rotten,"Dixon, R.M.W","stinking, rotten, dead","Adj, N",-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,wangal,waŋal,boomerang,"Dixon, R.M.W",boomerang,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,manganmangan,maŋanmaŋan,boomerang,"Dixon, R.M.W",boomerang,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,wunyju,wuɲcu,smoke,"Dixon, R.M.W",smoke,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,bana,pana,water,"Dixon, R.M.W",water,N,-17.11594422,145.7736814,*parna,N/A,"earth, ground",
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,maday,mataj,water,"Dixon, R.M.W",water,N,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,manjalA,mancala,water,"Dixon, R.M.W",water,N,-17.11594422,145.7736814,,,,
Martuwangka,Wati,Pama-Nyungan,mpj,mart1256,A86*,681,Martu Wangka,kamparr-kamparr,kamparkampar,angry,,"dissatisfied, upset","Adj, N",-23.10367526,124.0861312,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,ngura,ŋuɹa,hear,"Dixon, R.M.W","hear, listen to (O can be noise, or people)",Vt,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,buji,puci,speak,"Dixon, R.M.W",tell,Vt,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,wuyubanga,wujupaŋa,speak,"Dixon, R.M.W",tell,Vt,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,wunga,wuŋa,drink,"Dixon, R.M.W",drink,Vt,-17.11594422,145.7736814,,,,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,wurrmbi,wurmpi,drink,"Dixon, R.M.W",drink,Vt,-17.11594422,145.7736814,,,,
Martuwangka,Wati,Pama-Nyungan,mpj,mart1256,A86*,681,Martu Wangka,puri,puɹi,person's shadow,,"shade, shadow",N,-23.10367526,124.0861312,,,,
Martuwangka,Wati,Pama-Nyungan,mpj,mart1256,A86*,681,Martu Wangka,piirl-piirlpa,piːɭpiːɭpa,white,,white,Adj,-23.10367526,124.0861312,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kurtu-kurtu,kuʈu-kuʈu,fog,"Valiquette, Hillaire amd Anthony Peile",fog,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,zz_yulkarr(pa),julkar(pa),vomit,"Valiquette, Hillaire amd Anthony Peile",vomit,Nact,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kutjarraparni,kucarapaɳi,alone,"Valiquette, Hillaire amd Anthony Peile",alone,Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kutju,kucu,one,"Valiquette, Hillaire amd Anthony Peile",one,Nq,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kutjupa,kucupa,other,"Valiquette, Hillaire amd Anthony Peile",other,Nq,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kutjupakartirriwa,kucupakaʈiriwa,turn around,"Valiquette, Hillaire amd Anthony Peile",turn around,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kutu-kutu,kutu-kutu,fog,"Valiquette, Hillaire amd Anthony Peile",fog,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kutuly(pa),kutuʎ(pa),water,"Valiquette, Hillaire amd Anthony Peile",dirty water,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kuwarri,kuwari,"now, today","Valiquette, Hillaire amd Anthony Peile",now,MStem,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lamparn(pa) pilpurta,lampaɳ(pa) pilpuʈa,pimple,"Valiquette, Hillaire amd Anthony Peile",pimple,Nbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lamparr-lamparr(pa),lampar-lampar(pa),small intestine,"Valiquette, Hillaire amd Anthony Peile",small intestines,Nbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lanpiriti,lanpiɹiti,big,"Valiquette, Hillaire amd Anthony Peile",large,Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,larrtjapuwa,laɹʈjapuwa,winnow,"Valiquette, Hillaire amd Anthony Peile",yandy,Vt,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,larru,laru,snake,"Valiquette, Hillaire amd Anthony Peile",mulga snake,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lirrpa,lirpa,be upset,"Valiquette, Hillaire amd Anthony Peile",upset,Nact,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lungkuny(pa),luŋkuɲ(pa),fruit,"Valiquette, Hillaire amd Anthony Peile",fruit,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lurnti,luɳti,faeces,"Valiquette, Hillaire amd Anthony Peile",faeces,Nbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,lurrpala,lurpala,cut,"Valiquette, Hillaire amd Anthony Peile",rub out,Vt,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,mama,mama,father,"Valiquette, Hillaire amd Anthony Peile",father,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,manga-manga,maŋa-maŋa,rib,"Valiquette, Hillaire amd Anthony Peile",rib,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,mangkil(pa),maŋkil(pa),knee,"Valiquette, Hillaire amd Anthony Peile",knee,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,maral-maral(pa),maɹal-maɹal(pa),flat,"Valiquette, Hillaire amd Anthony Peile",flat,Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,marla,maɭa,back,"Valiquette, Hillaire amd Anthony Peile",back,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,marla,maɭa,grow,"Valiquette, Hillaire amd Anthony Peile",rear,MSloc,-20.51538798,128.041832,,,,
