"320","Yuwaalaraay",,"Central NSW",,,,,"kuwiːn","near","ash03",,"Adv","*kuwi:npa:","","near",""
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋuː","he","ash03",,"Pro",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"paran","boomerang","ash03",,"N","*parran","","boomerang","or cognate with 4985?"
"320","Yuwaalaraay",,"Central NSW",,,,,"jiːlaman","shield","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"wamaɹa","spearthrower","ash03",,"N","*wamar(r)a","","spearthrower",""
"320","Yuwaalaraay",,"Central NSW",,,,,"jat̪aːr","feather","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"mut̪aj","possum","ash03",,"N","*muthay","","possum",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kulaːnpali","pelican","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kutuː","fish","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"muŋin","mosquito","ash03",,"N","*muŋin","","mosquito",""
"320","Yuwaalaraay",,"Central NSW",,,,,"puːn̪u","grass","ash03",,"N","*pu:nhu","","grass",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kuntaː","cloud","ash03",,"N","*kunta:","","cloud",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kumpukan","sand","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"mat̪anpaː","heavy","ash03",,"Adj","*manthanpa:","","heavy",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kapanpaː","light","ash03",,"N","*kapanpa:","","light",""
"320","Yuwaalaraay",,"Central NSW",,,,,"palal","dry","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kanaj","yamstick, digging stick","ash03",,"N","*kana","","digging stick",""
"320","Yuwaalaraay",,"Central NSW",,,,,"piːwiː","goanna","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"jaluː","again","ash03",,"Adv","*yalu","","there",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kaɹikaɹi","afraid (be)(V, Adj)","ash03",,"Vi","*karikari","Central-NSW","afraid (be)",""
"320","Yuwaalaraay",,"Central NSW",,,,,"murun","alive","ash03",,"Adj","*murrun","NSW areal","alive","any more recs to this level?"
"320","Yuwaalaraay",,"Central NSW",,,,,"kanu","all","ash03",,"Num",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪antuwij","sleep","ash03",,"Vi","*thantuwi-y","","sleep",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪inawan","emu","ash03",,"N","*cinawan","Central-NSW","emu","probably loan in Badjiri"
"320","Yuwaalaraay",,"Central NSW",,,,,"palijaː","cold (be)","ash03",,"Adj","paliya:","","cold (be)",""
"320","Yuwaalaraay",,"Central NSW",,,,,"maːjn","dingo","ash03",,"N","*marayn","","dingo",""
"320","Yuwaalaraay",,"Central NSW",,,,,"pikipila","echidna","ash03",,"N","*pikipila","","echidna",""
"320","Yuwaalaraay",,"Central NSW",,,,,"puraːlka","brolga (native companion)","ash03",,"N","*purrarlka","","brolga","why final a? (CB)"
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uːjaːj","fire sticks","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kalaːr","how?","ash03",,"Adv",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪aja","brother (elder)","ash03",,"N","*thaya","","brother (elder)",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kalumaːj","brother (younger)","ash03",,"N","*kaluma:y","","brother (younger)",""
"320","Yuwaalaraay",,"Central NSW",,,,,"paːwaː","sister (older)","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"kuniː","mother","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"pupaː","father","ash03",,"N","*bubaa","","father",""
"320","Yuwaalaraay",,"Central NSW",,,,,"paːkiː","mother’s mother","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪aːt̪aː","mother’s father","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"ŋaːkiː","father’s mother","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪ilaːkaː","father’s father","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"karuː","mother’s brother","ash03",,"N","*karru:","","mother's brother",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kamijan","father’s sister","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪iraj","know (something)","ash03",,"V",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"wajakaːl","left","ash03",,"Adj","*wayaka:l","","left",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪uːjaːl","right","ash03",,"Adj","*thuruya:l","","right",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kuliːr","husband","ash03",,"N","*kuli:rr","","husband",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪upaːj","wife","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪intu","mouse","ash03",,"N",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"waːl","no, not","ash03",,"Part",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"puluːj","night","ash03",,"N","*pulu:y","","night",""
"320","Yuwaalaraay",,"Central NSW",,,,,"kanaːj","open","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"puɹipaɹa","pregnant","ash03",,"Adj",,,,
"320","Yuwaalaraay",,"Central NSW",,,,,"juluwiri","rainbow","ash03",,"N","*yuluwirri","","rainbow",""
"320","Yuwaalaraay",,"Central NSW",,,,,"t̪ikajaː","bird","ash03",,"N","*dhigayaa","","",""
