Record_ID,Variety_ID,Variety,StdLanguageName,StdLangID,Subgroup,Family,OriginalForm,OriginalGloss,OriginalPofSpeech,StdPoS,Std_Gloss,StdGloss_ID,WordNetForm,SemanticField,GeneralNote,PhonemicisedIPA,PhonemicisedForm,REC@LoanCode,REC@LoanSource,RecCounter,SourceNote,SourcePages,SourcePriority,AIATSISCode,Ascii_Name,Glottolog_id,ISO639,Latitude,Longitude,Shortcode,Author,Year,Reconstruction_Form,Reconstruction_ID,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
13893,568831,677,Guwamu,923,Maric,Pama-Nyungan,yarrbunbarri,lazy,N,N,lazy,2402,faineant.s.01,QUALITY,,yarrpunparri,yarpunpari,,,542680,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13894,568832,677,Guwamu,923,Maric,Pama-Nyungan,yarrga,wind,N,N,wind,592,wind.n.01,SKY,,yarrka,yarka,,,542681,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13895,568833,677,Guwamu,923,Maric,Pama-Nyungan,yarrgalma-,to dodge,Vtr,Vtr,avoid,5917,avoid.v.01,,,yarrkalma,yarkalma,,,542682,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13896,568835,677,Guwamu,923,Maric,Pama-Nyungan,yiba-,to drown,Vi,Vi,drown,1600,drown.v.03,BODY,,yipa,yipa,,,542684,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13897,568841,677,Guwamu,923,Maric,Pama-Nyungan,yimba-,"to hear, listen",Vtr,Vtr,hear,1717,hear.v.01,BODY,,yimpa,yimpa,,,542690,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13898,568842,677,Guwamu,923,Maric,Pama-Nyungan,yira,tooth,N,N,tooth,39,tooth.n.01,BODY,,yira,yiÉ_a,,,542691,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13899,568844,677,Guwamu,923,Maric,Pama-Nyungan,yirrgan,clearing,N,N,clearing,626,clearing.n.01,EARTH,,yirrkan,yirkan,,,542693,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13900,568845,677,Guwamu,923,Maric,Pama-Nyungan,yuga-,to eat,Vtr,Vtr,eat,2205,eat.v.01,BODY,,yuka,yuka,,,542694,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13901,568846,677,Guwamu,923,Maric,Pama-Nyungan,yugan,rain,N,N,rain,575,rain.v.01,SKY,,yukan,yukan,,,542695,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13902,568848,677,Guwamu,923,Maric,Pama-Nyungan,yunba-,to pluck,Vtr,Vtr,pluck,4009,pluck.v.01,IMPACT,,yunpa,yunpa,,,542697,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13903,568850,677,Guwamu,923,Maric,Pama-Nyungan,yurdu,"lower arm, elbow",N,N,forearm,57,forearm.n.01,BODY,,yurtu,yuÊˆu,,,542699,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13904,568851,677,Guwamu,923,Maric,Pama-Nyungan,yuruun,"track, road",N,N,road,375,road.n.01,EARTH,,yuru:n,yuÉ_uËên,,,542700,,,1,D33,Guwamu,guwa1243,gwu,-28.02423918,147.6605303,aus80,Peter Austin,1980,,,,,
13905,594681,182,Nunggubuyu,94,East Arnhem,,ba:bulug,buffalo,,,Buffalo,2964,old_world_buffalo.n.01,MAMMAL,,pa:puluk,paËêpuluk,,,558542,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13906,594685,182,Nunggubuyu,94,East Arnhem,,ba:lmi,pelican,,,pelican,832,pelican.n.01,BIRD,,pa:lmi,paËêlmi,,,558546,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13907,594702,182,Nunggubuyu,94,East Arnhem,,barrigud,buffalo,,,Buffalo,2964,old_world_buffalo.n.01,MAMMAL,,parrikut,parikut,,,558563,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13908,594703,182,Nunggubuyu,94,East Arnhem,,ba:wul,"chicken (from English ""fowl"")",,,Chicken,2851,chicken.n.02,BIRD,,pa:wul,paËêwul,,,558564,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13909,594706,182,Nunggubuyu,94,East Arnhem,,bilinyjirri,bullock,,,bullock,727,bullock.n.01,MAMMAL,,pilinytyirri,piliÉ_ciri,,,558567,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13910,594710,182,Nunggubuyu,94,East Arnhem,,bira:yag,buffalo,,,Buffalo,2964,old_world_buffalo.n.01,MAMMAL,,pira:yak,piÉ_aËêyak,,,558571,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13911,594726,182,Nunggubuyu,94,East Arnhem,,bulgi,bullock,,,bullock,727,bullock.n.01,MAMMAL,,pulki,pulki,,,558587,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13912,594730,182,Nunggubuyu,94,East Arnhem,,buruÅ‹gurrg,pelican,,,pelican,832,pelican.n.01,BIRD,,puruÅ‹kurrk,puÉ_uÅ‹kurk,,,558591,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13913,594734,182,Nunggubuyu,94,East Arnhem,,dhabidhabi,batfish sp common in estuaries,,,batfish,6281,batfish.n.01,,,thapithapi,tÌªapitÌªapi,,,558595,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13914,594738,182,Nunggubuyu,94,East Arnhem,,dha:lunÅ‹gur,emu,,,Emu,825,emu.n.02,BIRD,,tha:lunÅ‹kur,tÌªaËêlunÅ‹kuÉ_,,,558599,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13915,594739,182,Nunggubuyu,94,East Arnhem,,dhambagu,tobacco (English loanword),,,tobacco,492,tobacco.n.01,FOOD,,thampaku,tÌªampaku,,,558600,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13916,594740,182,Nunggubuyu,94,East Arnhem,,dhamurrgurngurn,sp of toadfish found in coastal waters,,,toadfish,6411,toadfish.n.01,,,thamurrkurnkurn,tÌªamurkuÉ_kuÉ_,,,558601,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13917,594743,182,Nunggubuyu,94,East Arnhem,,dharrawurugugug,spider,,,spider,1182,spider.n.01,INSECT,,tharrawurukukuk,tÌªarawuÉ_ukukuk,,,558604,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13918,594746,182,Nunggubuyu,94,East Arnhem,,dhawurugugu,spider,,,spider,1182,spider.n.01,INSECT,,thawurukuku,tÌªawuÉ_ukuku,,,558607,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13919,594751,182,Nunggubuyu,94,East Arnhem,,dhirwig,a tree (red ash),,,tree,1195,tree.n.01,TREE,,thirwik,tÌªiÉ_wik,,,558612,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13920,594773,182,Nunggubuyu,94,East Arnhem,,rdaburrurrug,grasshopper,,,grasshopper,1103,grasshopper.n.01,INSECT,,rtapurrurruk,Êˆapururuk,,,558634,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13921,594777,182,Nunggubuyu,94,East Arnhem,,rdaÅ‹garlgarra,lancewood,,,Lancewood,4930,lancewood.n.02,,,rtaÅ‹karlkarra,ÊˆaÅ‹kaÉ_kara,,,558638,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13922,594786,182,Nunggubuyu,94,East Arnhem,,rdumburumbu,sandalwood,,,Sandalwood,4018,sandalwood.n.01,TREE,,rtumpurumpu,ÊˆumpuÉ_umpu,,,558647,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13923,594791,182,Nunggubuyu,94,East Arnhem,,gabigabi,colt,,,colt,6465,colt.n.01,,,kapikapi,kapikapi,,,558652,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13924,594794,182,Nunggubuyu,94,East Arnhem,,gadhirg,young oyster-catcher,,,Oystercatcher,6082,oystercatcher.n.01,,,kathirk,katÌªiÉ_k,,,558655,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13925,594795,182,Nunggubuyu,94,East Arnhem,,gadhirgadhirg,oyster-catcher,,,Oystercatcher,6082,oystercatcher.n.01,,,kathirkathirk,katÌªiÉ_katÌªiÉ_k,,,558656,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13926,594796,182,Nunggubuyu,94,East Arnhem,,gadabaÅ‹a,buffalo,,,Buffalo,2964,old_world_buffalo.n.01,MAMMAL,,katapaÅ‹a,katapaÅ‹a,,,558657,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13927,594797,182,Nunggubuyu,94,East Arnhem,,gadarra,coconut,,,coconut,2860,coconut.n.01,"PLANT, FOOD",,katarra,katara,,,558658,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13928,594798,182,Nunggubuyu,94,East Arnhem,,gada:rra,coconut,,,coconut,2860,coconut.n.01,"PLANT, FOOD",,kata:rra,kataËêra,,,558659,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13929,594799,182,Nunggubuyu,94,East Arnhem,,gardugardu,"crocodile, both salt- and fresh-water",,,Crocodile,744,crocodile.n.01,REPTILES and AMPHIBIANS,,kartukartu,kaÊˆukaÊˆu,,,558660,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13930,594810,182,Nunggubuyu,94,East Arnhem,,galg,honey bee,,,bee,2277,bee.n.01,INSECT,,kalk,kalk,,,558671,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13931,594812,182,Nunggubuyu,94,East Arnhem,,galmirliyarrag,beetle,,,Beetle,1191,beetle.n.01,INSECT,,kalmirliyarrak,kalmiÉ_iyarak,,,558673,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13932,594831,182,Nunggubuyu,94,East Arnhem,,garraminyaminyan,honey bee,,,bee,2277,bee.n.01,INSECT,,karraminyaminyan,karamiÉ_amiÉ_an,,,558692,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13933,594841,182,Nunggubuyu,94,East Arnhem,,gawirra,pelican,,,pelican,832,pelican.n.01,BIRD,,kawirra,kawira,,,558702,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13934,594863,182,Nunggubuyu,94,East Arnhem,,gumba:mirri,batfish sp found in estuaries,,,batfish,6281,batfish.n.01,,,kumpa:mirri,kumpaËêmiri,,,558724,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13935,594876,182,Nunggubuyu,94,East Arnhem,,gurrgin,barracuda,,,Barracuda,4194,barracuda.n.01,,,kurrkin,kurkin,,,558737,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13936,594891,182,Nunggubuyu,94,East Arnhem,,guyalirra,butterfish,,,Butterfish,1006,butterfish.n.01,FISH,,kuyalirra,kuyalira,,,558752,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13937,594907,182,Nunggubuyu,94,East Arnhem,,jaraÅ‹u,horse,,,Horse,723,horse.n.01,MAMMAL,,tyaraÅ‹u,caÉ_aÅ‹u,,,558768,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13938,594922,182,Nunggubuyu,94,East Arnhem,,jirrirdirdi,kingfisher,,,kingfisher,878,kingfisher.n.01,BIRD,,tyirrirtirti,ciriÊˆiÊˆi,,,558783,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13939,594926,182,Nunggubuyu,94,East Arnhem,,jirrijirri,cricket,,,Cricket,1101,cricket.n.01,INSECT,,tyirrityirri,ciriciri,,,558787,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13940,594927,182,Nunggubuyu,94,East Arnhem,,jiriÅ‹arljiriÅ‹arlg,wren,,,wren,903,wren.n.02,BIRD,,tyiriÅ‹arltyiriÅ‹arlk,ciÉ_iÅ‹aÉ_ciÉ_iÅ‹aÉ_k,,,558788,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13941,594935,182,Nunggubuyu,94,East Arnhem,,lhabag,flower,,,flower,1220,flower.n.02,PLANT,,lhapak,lÌªapak,,,558796,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13942,594942,182,Nunggubuyu,94,East Arnhem,,lhagurarra,emu,,,Emu,825,emu.n.02,BIRD,,lhakurarra,lÌªakuÉ_ara,,,558803,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13943,594947,182,Nunggubuyu,94,East Arnhem,,lhalawag,"termite, white ant",,,termite,1108,termite.n.01,INSECT,,lhalawak,lÌªalawak,,,558808,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13944,594950,182,Nunggubuyu,94,East Arnhem,,lhalgurr,mangrove tree sp with pointed leaves and edible small green fruits,,,Mangrove,2261,mangrove.n.01,"TREE, WATER",,lhalkurr,lÌªalkur,,,558811,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13945,594971,182,Nunggubuyu,94,East Arnhem,,lhawuya,spoonbill,,,spoonbill,931,spoonbill.n.01,BIRD,,lhawuya,lÌªawuya,,,558832,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13946,594975,182,Nunggubuyu,94,East Arnhem,,lhuguray,caterpillar,,,Caterpillar,1173,caterpillar.n.01,INSECT,,lhukuray,lÌªukuÉ_ay,,,558836,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13947,594976,182,Nunggubuyu,94,East Arnhem,,lhulurj,whiting,,,whiting,6114,whiting.n.03,,,lhulurty,lÌªuluÊˆy,,,558837,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13948,594978,182,Nunggubuyu,94,East Arnhem,,lhurluÅ‹u,type of mullet fish,,,Mullet,2493,mullet.n.02,FISH,,lhurluÅ‹u,lÌªuÉ_uÅ‹u,,,558839,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13949,594991,182,Nunggubuyu,94,East Arnhem,,rlabama,moon,,,moon,608,moon.n.01,SKY,,rlapama,É_apama,,,558852,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13950,594997,182,Nunggubuyu,94,East Arnhem,,rlagu,wild honey,,,honey,2770,honey.n.01,,,rlaku,É_aku,,,558858,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13951,595016,182,Nunggubuyu,94,East Arnhem,,rlindi:rrij,red-collared (varied) lorikeet,,,lorikeet,901,lorikeet.n.01,BIRD,,rlinti:rrity,É_intiËêric,,,558877,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13952,595017,182,Nunggubuyu,94,East Arnhem,,rlindi:rriny,red-collared (varied) lorikeet,,,lorikeet,901,lorikeet.n.01,BIRD,,rlinti:rriny,É_intiËêriÉ_,,,558878,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13953,595031,182,Nunggubuyu,94,East Arnhem,,madhal,leech,,,Leech,1055,leech.n.01,INSECT,,mathal,matÌªal,,,558892,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13954,595050,182,Nunggubuyu,94,East Arnhem,,magaymagay,osprey,,,osprey,919,osprey.n.01,BIRD,,makaymakay,makaymakay,,,558911,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13955,595056,182,Nunggubuyu,94,East Arnhem,,majbalÅ‹u,"crocodile, both salt- and fresh-water",,,Crocodile,744,crocodile.n.01,REPTILES and AMPHIBIANS,,matypalÅ‹u,macpalÅ‹u,,,558917,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13956,595059,182,Nunggubuyu,94,East Arnhem,,majiyan,orphan (child who has lost one or both natural parents),,,orphan,198,orphan.n.01,HUMAN,,matyiyan,maciyan,,,558920,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13957,595083,182,Nunggubuyu,94,East Arnhem,,mamburnuÅ‹u,blowfly,,,blowfly,2248,blowfly.n.01,INSECT,,mampurnuÅ‹u,mampuÉ_uÅ‹u,,,558944,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13958,595086,182,Nunggubuyu,94,East Arnhem,,manabaru,buffalo,,,Buffalo,2964,old_world_buffalo.n.01,MAMMAL,,manaparu,manapaÉ_u,,,558947,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13959,595119,182,Nunggubuyu,94,East Arnhem,,marra:rlag,egret,,,egret,933,egret.n.01,BIRD,,marra:rlak,maraËêÉ_ak,,,558980,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13960,595120,182,Nunggubuyu,94,East Arnhem,,marra:rla,egret,,,egret,933,egret.n.01,BIRD,,marra:rla,maraËêÉ_a,,,558981,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13961,595138,182,Nunggubuyu,94,East Arnhem,,mirdiwirri,a form of possum,,,Possum,2193,phalanger.n.01,MAMMAL,,mirtiwirri,miÊˆiwiri,,,558999,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13962,595143,182,Nunggubuyu,94,East Arnhem,,mijgijgarluwa,"a marine fish with roundish shape, perhaps a dart or batfish species, in deep water off coast",,,batfish,6281,batfish.n.01,,,mitykitykarluwa,mickickaÉ_uwa,,,559004,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13963,595153,182,Nunggubuyu,94,East Arnhem,,mi:mi,milk,,,milk,84,milk.n.01,BODY,,mi:mi,miËêmi,,,559014,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13964,595173,182,Nunggubuyu,94,East Arnhem,,mi:rr,wasp (all species except paper wasp),,,wasp,1138,wasp.n.02,INSECT,,mi:rr,miËêr,,,559034,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13965,595197,182,Nunggubuyu,94,East Arnhem,,murla,mosquito,,,mosquito,1167,mosquito.n.01,INSECT,,murla,muÉ_a,,,559057,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13966,595209,182,Nunggubuyu,94,East Arnhem,,muÅ‹yrky,seaweed,,,seaweed,1226,seaweed.n.01,"PLANT, WATER",,muÅ‹yrky,muÅ‹yÉ_ky,,,559069,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13967,595234,182,Nunggubuyu,94,East Arnhem,,niÅ‹gulurrÅ‹u,a whale sp.,,,whale,713,whale.n.02,MAMMAL,,niÅ‹kulurrÅ‹u,niÅ‹kulurÅ‹u,,,559094,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13968,595235,182,Nunggubuyu,94,East Arnhem,,nuÅ‹gulurÅ‹u,a whale sp.,,,whale,713,whale.n.02,MAMMAL,,nuÅ‹kulurÅ‹u,nuÅ‹kuluÉ_Å‹u,,,559095,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13969,595243,182,Nunggubuyu,94,East Arnhem,,nuÅ‹garaÅ‹,dingo,,,dingo,707,dingo.n.01,MAMMAL,,nuÅ‹karaÅ‹,nuÅ‹kaÉ_aÅ‹,,,559103,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13970,595249,182,Nunggubuyu,94,East Arnhem,,rnambara,mangrove tree sp,,,Mangrove,2261,mangrove.n.01,"TREE, WATER",,rnampara,É_ampaÉ_a,,,559109,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13971,595253,182,Nunggubuyu,94,East Arnhem,,rnilarnila,cicada,,,Cicada,1124,cicada.n.01,INSECT,,rnilarnila,É_ilaÉ_ila,,,559113,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13972,595255,182,Nunggubuyu,94,East Arnhem,,Å‹abanÅ‹a,short cut-leaf palm,,,cut,1804,cut.v.01,IMPACT,,Å‹apanÅ‹a,Å‹apanÅ‹a,,,559115,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13973,595289,182,Nunggubuyu,94,East Arnhem,,Å‹ana:rnawarlbarlg,"young meadowlark, peewee",,,peewee,867,pewee.n.01,BIRD,,Å‹ana:rnawarlparlk,Å‹anaËêÉ_awaÉ_paÉ_k,,,559149,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13974,595306,182,Nunggubuyu,94,East Arnhem,,Å‹arrag,honey,,,honey,2770,honey.n.01,,,Å‹arrak,Å‹arak,,,559166,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13975,595308,182,Nunggubuyu,94,East Arnhem,,Å‹arra:ma,butterfish,,,Butterfish,1006,butterfish.n.01,FISH,,Å‹arra:ma,Å‹araËêma,,,559168,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13976,595309,182,Nunggubuyu,94,East Arnhem,,Å‹arrambali,centipede,,,Centipede,1181,centipede.n.01,INSECT,,Å‹arrampali,Å‹arampali,,,559169,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13977,595311,182,Nunggubuyu,94,East Arnhem,,Å‹arrgan,charcoal,,,charcoal,541,charcoal.n.01,FIRE,,Å‹arrkan,Å‹arkan,,,559171,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13978,595318,182,Nunggubuyu,94,East Arnhem,,Å‹arrugarlij,dugong,,,Dugong,714,dugong.n.01,MAMMAL,,Å‹arrukarlity,Å‹arukaÉ_ic,,,559178,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13979,595335,182,Nunggubuyu,94,East Arnhem,,Å‹uway,worm,,,worm,2468,worm.n.01,INSECT,,Å‹uway,Å‹uway,,,559195,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
13980,595358,182,Nunggubuyu,94,East Arnhem,,ramurrlhumurrlhu,stonefish,,,stonefish,1018,stonefish.n.01,FISH,,ramurrlhumurrlhu,É_amuÉ_É_humuÉ_É_hu,,,559218,,,1,N128,Wubuy,nung1290,nuy,-13.8,135.82,Nunggubuyu Flora Fauna,"Heath, Jeffrey",1982,,,,,
